customer_id,first_name,last_name,gender,dob,city,state,occupation,account_open_date,account_type,balance,credit_score,loan_status
227,Divij,Keer,O,1997-12-17,Kolkata,Kerala,Other,2024-02-17,Salary,189615.81,466,Active
228,Samarth,Sampath,O,1982-07-21,Hyderabad,Bihar,Business,2021-06-08,Savings,212686.78,830,Defaulted
229,Zain,Saran,O,1965-09-16,Hyderabad,Meghalaya,Retired,2021-05-17,Savings,56487.54,750,No Loan
230,Tara,Maharaj,O,1974-05-18,Chennai,Arunachal Pradesh,Retired,2022-07-30,Fixed Deposit,127587.4,519,Active
231,Saksham,Date,M,1985-09-18,Mumbai,Karnataka,Engineer,2017-04-06,Salary,286165.04,775,No Loan
232,Drishya,Tella,M,1962-08-27,Delhi,Andhra Pradesh,Doctor,2022-08-22,Current,383830.23,660,No Loan
233,Anahi,Jhaveri,F,1999-07-09,Pune,Arunachal Pradesh,Retired,2024-12-29,Fixed Deposit,372361.62,686,Closed
234,Taran,Rastogi,F,1967-07-13,Delhi,Tripura,Other,2024-08-01,Fixed Deposit,292101.01,489,No Loan
235,Tara,Bal,F,1988-09-08,Mumbai,Gujarat,Retired,2023-04-14,Salary,200711.22,807,Closed
236,Hansh,Dhawan,F,1972-12-08,Ahmedabad,Manipur,Doctor,2025-02-08,Salary,143570.33,416,Active
237,Gatik,Atwal,O,2002-04-13,Pune,Rajasthan,Student,2024-01-04,Salary,481648.05,472,Active
238,Rhea,Buch,F,1996-03-13,Chennai,Jharkhand,Doctor,2019-11-01,Savings,22536.8,448,No Loan
239,Ishita,Jani,M,1992-04-01,Hyderabad,Assam,Retired,2015-12-30,Savings,22656.99,512,Active
240,Anahi,Bhargava,F,1970-01-20,Hyderabad,Rajasthan,Doctor,2017-09-11,Current,496489.43,528,Active
241,Saanvi,Dhingra,O,1965-03-29,Hyderabad,Mizoram,Student,2024-03-29,Current,127242.09,831,Closed
242,Zeeshan,Tiwari,F,2002-10-08,Bangalore,Meghalaya,Other,2020-06-01,Savings,38641.84,346,Defaulted
243,Amani,Majumdar,M,1986-11-25,Bangalore,Chhattisgarh,Student,2019-11-29,Salary,315069.92,825,Closed
244,Kismat,Kumar,M,1980-11-13,Mumbai,Telangana,Doctor,2019-01-03,Savings,147952.48,812,Defaulted
245,Raghav,Som,M,1964-01-20,Pune,Uttar Pradesh,Engineer,2016-12-13,Current,314151.48,558,Defaulted
246,Vedika,Kulkarni,M,1983-01-01,Bangalore,Himachal Pradesh,Retired,2021-07-18,Fixed Deposit,450677.85,311,Active
247,Samaira,Dixit,O,1954-12-09,Delhi,Uttarakhand,Business,2020-07-29,Fixed Deposit,479392.5,657,Defaulted
248,Nirvi,Konda,O,1994-09-15,Delhi,West Bengal,Business,2025-08-18,Current,228372.72,672,Active
249,Heer,Khurana,O,1964-11-16,Chennai,Kerala,Business,2023-05-12,Savings,139413.21,647,Active
250,Tarini,Magar,F,1977-05-21,Kolkata,Madhya Pradesh,Business,2025-02-25,Savings,323777.33,615,No Loan
251,Kanav,Sarkar,O,1985-10-01,Ahmedabad,Haryana,Engineer,2021-03-28,Savings,292244.4,340,Defaulted
252,Mehul,Varty,O,1993-09-04,Bangalore,Tripura,Engineer,2022-04-12,Current,130714.98,801,Defaulted
253,Samar,Sharma,O,1982-09-19,Pune,Meghalaya,Business,2016-07-04,Salary,17125.66,500,No Loan
254,Veer,Saini,O,2002-10-03,Kolkata,Uttar Pradesh,Engineer,2022-04-01,Savings,155454.28,760,Closed
255,Bhamini,Badami,F,1999-02-19,Ahmedabad,Chhattisgarh,Doctor,2018-05-09,Fixed Deposit,342680.86,846,Defaulted
256,Divyansh,Vohra,F,1988-12-11,Kolkata,West Bengal,Business,2021-05-30,Savings,411446.08,555,Defaulted
257,Eshani,Kari,F,1984-09-22,Pune,Andhra Pradesh,Retired,2017-06-17,Salary,291000.15,749,Defaulted
258,Yuvraj ,Virk,M,2003-12-05,Ahmedabad,Rajasthan,Engineer,2018-03-20,Savings,42291.46,541,Active
259,Anaya,Srinivas,M,1965-04-08,Kolkata,Himachal Pradesh,Engineer,2017-01-13,Salary,276242.35,304,Closed
260,Nehmat,Baria,O,1977-10-20,Mumbai,West Bengal,Student,2022-07-11,Salary,14157.12,673,Active
261,Vaibhav,Dutt,F,1977-02-14,Pune,Rajasthan,Other,2024-11-03,Fixed Deposit,405466.11,523,Active
262,Hrishita,Badami,F,2003-09-03,Chennai,Punjab,Teacher,2024-01-25,Savings,492657.74,581,Closed
263,Mohanlal,Sani,M,1959-06-03,Ahmedabad,Jharkhand,Doctor,2019-10-04,Savings,191064.54,760,Defaulted
264,Adira,Bawa,O,1970-03-31,Pune,Tripura,Engineer,2017-04-20,Salary,32692.4,404,Closed
265,Ahana ,Chacko,F,1997-11-21,Mumbai,Tamil Nadu,Student,2017-06-22,Salary,207994.93,684,Active
266,Azad,Gaba,M,1975-02-22,Chennai,Uttar Pradesh,Retired,2016-04-03,Salary,7822.31,817,Defaulted
267,Taimur,Grover,F,1958-08-01,Mumbai,Maharashtra,Doctor,2020-10-02,Current,346165.48,736,No Loan
268,Eva,Jha,M,1964-09-02,Bangalore,Odisha,Retired,2019-12-02,Savings,292989.62,757,Active
269,Jayan,Chahal,O,2001-02-28,Hyderabad,Assam,Business,2018-10-29,Fixed Deposit,189547.42,384,No Loan
270,Miraya,Sanghvi,F,1996-03-29,Bangalore,Haryana,Teacher,2022-04-10,Salary,225821.52,300,Defaulted
271,Hridaan,D’Alia,O,1988-08-18,Delhi,Manipur,Engineer,2025-09-07,Current,477071.46,745,Closed
272,Amira,Datta,O,1998-03-05,Mumbai,Sikkim,Retired,2020-02-01,Savings,439232.11,787,Defaulted
273,Reyansh,Sandhu,F,1955-05-28,Kolkata,Nagaland,Business,2023-09-05,Fixed Deposit,309445.99,647,No Loan
274,Ahana ,Gera,F,1965-07-07,Hyderabad,Odisha,Other,2017-01-07,Savings,135067.57,850,Defaulted
275,Prisha,Dass,F,1975-02-14,Delhi,Manipur,Teacher,2022-12-25,Fixed Deposit,336115.02,737,Defaulted
276,Veer,Varkey,M,1975-04-29,Hyderabad,Meghalaya,Business,2019-02-25,Savings,386386.88,605,Active
277,Vaibhav,Mangal,M,1962-01-08,Chennai,Kerala,Doctor,2019-10-19,Current,426238.57,353,Defaulted
278,Rati,Divan,F,1993-11-18,Pune,Andhra Pradesh,Engineer,2020-10-18,Savings,484018.91,700,No Loan
279,Raghav,Agrawal,O,1999-07-23,Kolkata,Odisha,Doctor,2022-07-01,Current,67873.6,602,No Loan
280,Mahika,Sharma,O,2001-06-07,Hyderabad,Meghalaya,Student,2016-08-06,Salary,210847.35,528,Active
281,Mahika,Suresh,F,1974-03-29,Mumbai,Kerala,Business,2019-09-05,Savings,310534.47,374,No Loan
282,Miraya,Dass,M,1969-09-01,Pune,Sikkim,Student,2018-12-31,Fixed Deposit,107269.12,721,No Loan
283,Mishti,Bava,O,2006-03-07,Kolkata,Rajasthan,Teacher,2018-02-02,Savings,309014.59,605,No Loan
284,Sahil,Subramaniam,M,1998-09-30,Pune,Manipur,Doctor,2016-06-07,Fixed Deposit,295368.93,634,Defaulted
285,Tejas,Setty,M,1957-01-13,Kolkata,Chhattisgarh,Other,2025-08-16,Savings,219299.99,746,Closed
286,Shaan,Shenoy,F,1960-11-24,Kolkata,Maharashtra,Student,2020-10-13,Savings,363472.12,548,No Loan
287,Hansh,Srivastava,F,1966-09-19,Pune,Nagaland,Doctor,2019-03-07,Salary,257480.76,634,Closed
288,Damini,Deshpande,M,1979-08-30,Delhi,Uttarakhand,Student,2024-10-17,Current,198874.85,405,Defaulted
289,Anya,Swaminathan,F,1965-12-17,Bangalore,Jharkhand,Doctor,2020-02-19,Savings,431319.49,432,Closed
290,Zaina,Bhandari,F,2005-07-26,Hyderabad,Manipur,Doctor,2021-07-11,Current,398439.42,437,Active
291,Tanya,Chowdhury,M,1959-11-21,Ahmedabad,West Bengal,Business,2018-02-27,Fixed Deposit,463367.22,629,Defaulted
292,Zaina,Mallick,O,2000-10-15,Pune,Kerala,Doctor,2022-07-11,Fixed Deposit,384689.95,368,Active
293,Abram,Deo,F,1960-11-28,Ahmedabad,Nagaland,Retired,2022-06-23,Salary,490036.26,352,Defaulted
294,Tushar,Samra,O,1963-03-05,Mumbai,Telangana,Teacher,2023-07-02,Savings,174359.29,425,Defaulted
295,Keya,Halder,F,2000-07-08,Ahmedabad,Uttarakhand,Engineer,2020-03-23,Savings,317067.03,410,Defaulted
296,Emir,Sandal,F,1998-03-21,Delhi,Haryana,Retired,2022-01-31,Savings,65310.98,482,No Loan
297,Miraya,Wagle,F,1986-11-06,Mumbai,Nagaland,Business,2016-03-10,Current,292798.29,673,Defaulted
298,Neelofar,Balay,O,1977-01-31,Ahmedabad,Rajasthan,Student,2019-07-13,Current,349136.12,659,Active
299,Nehmat,Jayaraman,F,1986-05-11,Delhi,Bihar,Other,2020-11-26,Salary,348554.23,580,Active
300,Armaan,Doshi,O,1964-04-11,Bangalore,Meghalaya,Engineer,2016-07-14,Current,448497.42,494,No Loan
301,Miraan,Wali,F,1962-09-01,Bangalore,Nagaland,Teacher,2017-06-01,Salary,258102.79,360,Defaulted
302,Amani,Goyal,F,1963-12-30,Kolkata,Sikkim,Other,2022-05-17,Salary,96952.22,702,Active
303,Aaina,Raj,O,2005-05-02,Pune,Telangana,Engineer,2024-12-14,Salary,411073.53,765,Active
304,Zeeshan,Sagar,O,2004-03-17,Kolkata,Bihar,Teacher,2018-05-24,Salary,140016.58,833,Closed
305,Ranbir,Babu,F,1988-01-24,Delhi,Tamil Nadu,Student,2022-09-15,Current,45262.56,812,Defaulted
306,Ahana ,Kapadia,F,1979-12-24,Kolkata,Haryana,Doctor,2019-06-18,Savings,267677.33,823,Defaulted
307,Piya,Gour,O,1979-06-12,Kolkata,Nagaland,Retired,2017-06-15,Salary,103960.53,845,Closed
308,Biju,Issac,O,1998-08-24,Delhi,Himachal Pradesh,Retired,2021-11-12,Fixed Deposit,65245.45,372,Defaulted
309,Amani,Bath,M,1967-09-06,Pune,Sikkim,Teacher,2017-11-04,Current,47053.0,346,Closed
310,Badal,Srivastava,F,1969-03-13,Ahmedabad,Karnataka,Doctor,2016-02-16,Current,314322.29,538,Closed
311,Vedika,Mandal,M,1971-05-04,Delhi,Gujarat,Teacher,2017-11-27,Savings,256316.85,406,Active
312,Lakshay,Raj,O,1959-06-08,Pune,Gujarat,Other,2025-03-11,Current,460515.33,636,No Loan
313,Urvi,Borah,M,1970-08-15,Bangalore,Uttar Pradesh,Doctor,2021-05-09,Current,139161.95,556,No Loan
314,Raghav,Varughese,M,1995-04-28,Kolkata,Chhattisgarh,Teacher,2015-10-24,Current,43173.99,552,No Loan
315,Ojas,Sur,O,1963-08-11,Chennai,Goa,Other,2024-12-14,Fixed Deposit,493142.24,602,Closed
316,Hansh,Amble,O,1962-03-31,Hyderabad,Kerala,Teacher,2016-03-15,Fixed Deposit,185865.58,825,Closed
317,Advik,Chahal,F,1970-12-15,Ahmedabad,Himachal Pradesh,Business,2021-04-09,Salary,309509.13,377,No Loan
318,Seher,Kade,O,1958-05-01,Kolkata,Mizoram,Doctor,2017-12-02,Current,231804.82,664,Closed
319,Anika,Kapur,F,1962-07-01,Mumbai,Tripura,Retired,2016-11-04,Fixed Deposit,32108.34,611,Defaulted
320,Kiara,Bhagat,O,1979-05-27,Delhi,Manipur,Retired,2024-06-30,Savings,67425.35,302,Defaulted
321,Mannat,Bains,M,1989-01-18,Bangalore,Telangana,Teacher,2019-07-14,Fixed Deposit,447708.21,662,Closed
322,Romil,Karnik,F,1999-08-09,Delhi,Rajasthan,Doctor,2024-08-20,Fixed Deposit,266524.63,573,Defaulted
323,Anvi,Vaidya,M,1956-11-19,Kolkata,Madhya Pradesh,Engineer,2016-10-18,Fixed Deposit,224258.77,314,Defaulted
324,Ayesha,Sawhney,M,1983-10-10,Kolkata,Manipur,Engineer,2017-08-07,Salary,53329.71,784,Closed
325,Samarth,Ramanathan,M,1959-10-07,Pune,Chhattisgarh,Engineer,2017-02-20,Salary,91959.66,338,Closed
326,Raghav,Ratta,M,1959-03-27,Mumbai,Rajasthan,Teacher,2017-11-29,Fixed Deposit,161717.5,530,Closed
327,Riya,Gaba,O,1994-08-07,Ahmedabad,Madhya Pradesh,Business,2025-02-03,Savings,45512.96,425,Active
328,Ritvik,Karan,M,1995-06-02,Chennai,Mizoram,Doctor,2024-10-15,Current,60761.3,444,No Loan
329,Divyansh,Sundaram,M,1995-12-18,Chennai,Tamil Nadu,Doctor,2023-01-31,Salary,172120.51,324,Active
330,Saira,Verma,M,1962-07-20,Hyderabad,Gujarat,Business,2025-02-21,Fixed Deposit,339872.06,366,Active
331,Manikya,Jhaveri,M,1984-01-12,Ahmedabad,Karnataka,Student,2023-06-12,Savings,324762.6,445,Closed
332,Zeeshan,Sethi,O,1985-08-16,Bangalore,Bihar,Teacher,2022-07-19,Fixed Deposit,44373.22,410,Active
333,Saksham,Salvi,O,1976-01-13,Pune,Himachal Pradesh,Doctor,2023-01-09,Fixed Deposit,368674.42,668,Closed
334,Piya,Khalsa,O,1980-03-27,Delhi,Assam,Student,2018-05-12,Salary,282664.81,724,Active
335,Divij,Kalita,O,1960-12-21,Mumbai,Bihar,Business,2017-03-20,Fixed Deposit,169385.97,581,Active
336,Zoya,Bhattacharyya,O,2005-06-07,Kolkata,Nagaland,Teacher,2022-02-07,Salary,304170.06,742,Active
337,Jhanvi,Mand,F,1958-11-05,Delhi,Karnataka,Teacher,2025-09-28,Current,178692.27,676,Active
338,Zain,Goel,O,2000-05-11,Pune,West Bengal,Doctor,2017-11-04,Savings,119376.17,576,Defaulted
339,Saira,Bal,O,2000-01-16,Pune,Jharkhand,Other,2022-12-17,Current,77276.71,802,No Loan
340,Sumer,Ben,O,1995-08-16,Ahmedabad,Odisha,Retired,2021-01-29,Current,244417.09,649,Closed
341,Indrans,Saha,M,1989-04-17,Ahmedabad,Meghalaya,Engineer,2019-05-20,Salary,94096.95,649,Closed
342,Stuvan,Uppal,M,1970-01-09,Hyderabad,Nagaland,Engineer,2017-08-09,Salary,87513.42,436,Defaulted
343,Tarini,Dewan,O,1979-10-11,Kolkata,Odisha,Other,2017-09-19,Fixed Deposit,41036.64,542,Defaulted
344,Jhanvi,Sinha,M,1970-02-26,Hyderabad,Uttarakhand,Teacher,2023-01-24,Salary,10103.0,528,Active
345,Anay,Ramanathan,O,1997-01-27,Pune,Sikkim,Teacher,2025-03-27,Savings,491206.93,522,Defaulted
346,Aniruddh,Chana,F,2001-12-15,Kolkata,Himachal Pradesh,Retired,2020-04-24,Fixed Deposit,448408.52,767,No Loan
347,Shayak,Gill,F,2002-08-01,Bangalore,Andhra Pradesh,Business,2021-01-07,Fixed Deposit,484765.75,303,Defaulted
348,Jivika,Saha,O,1967-02-09,Chennai,Madhya Pradesh,Other,2018-03-15,Savings,3644.7,417,No Loan
349,Seher,Ravel,M,1959-07-02,Kolkata,Andhra Pradesh,Student,2018-03-06,Current,129693.51,803,Defaulted
350,Madhav,Guha,F,1961-01-03,Delhi,Maharashtra,Engineer,2024-10-15,Salary,361725.15,740,Defaulted
351,Indranil,Goyal,F,1985-08-20,Ahmedabad,Jharkhand,Student,2021-07-25,Fixed Deposit,359510.18,691,Closed
352,Urvi,Mander,O,2003-11-14,Ahmedabad,Punjab,Teacher,2021-04-13,Fixed Deposit,238833.12,472,Active
353,Indrans,Brar,O,1960-07-18,Pune,Tripura,Student,2016-08-28,Fixed Deposit,384976.97,625,Defaulted
354,Pari,Baria,O,1996-10-22,Mumbai,Himachal Pradesh,Engineer,2016-08-11,Fixed Deposit,484029.04,524,Defaulted
355,Aradhya,Raman,O,1984-12-01,Bangalore,Manipur,Engineer,2022-12-23,Current,368387.34,439,No Loan
356,Madhav,Shroff,M,1982-12-13,Bangalore,Mizoram,Engineer,2020-05-30,Current,58303.58,389,Defaulted
357,Adah,Bhakta,F,1962-07-05,Kolkata,Jharkhand,Student,2021-08-20,Savings,384121.97,849,Closed
358,Eshani,Sama,O,2000-12-01,Ahmedabad,Jharkhand,Teacher,2024-01-16,Salary,291037.87,438,No Loan
359,Vivaan,Ram,M,1957-11-08,Bangalore,Arunachal Pradesh,Student,2019-07-08,Salary,466075.16,558,No Loan
360,Romil,Cherian,F,1955-04-16,Chennai,Tripura,Doctor,2019-03-30,Savings,26859.94,309,Active
361,Riaan,Gade,O,1964-02-07,Bangalore,Bihar,Business,2020-02-10,Fixed Deposit,274752.96,471,Active
362,Siya,Kale,F,1955-04-17,Chennai,Goa,Retired,2024-03-23,Fixed Deposit,101663.5,467,Closed
363,Hazel,Sarraf,O,1963-07-22,Chennai,Haryana,Retired,2022-03-26,Fixed Deposit,405127.35,620,Closed
364,Oorja,Swaminathan,M,1988-10-22,Bangalore,Kerala,Other,2025-04-08,Savings,70273.56,628,No Loan
365,Seher,Bail,M,1959-09-02,Ahmedabad,Maharashtra,Engineer,2022-07-09,Salary,380353.7,849,Defaulted
366,Dhanuk,Venkataraman,O,1956-01-15,Delhi,Karnataka,Student,2023-08-02,Salary,206508.62,394,Defaulted
367,Kaira,Jain,M,1993-12-11,Bangalore,Tamil Nadu,Other,2023-01-25,Salary,464835.04,617,Closed
368,Riaan,Bhandari,M,1998-04-29,Hyderabad,Madhya Pradesh,Other,2022-11-14,Current,373241.29,633,Closed
369,Jayan,Suresh,F,1956-03-08,Mumbai,Punjab,Teacher,2021-04-16,Salary,466536.1,758,No Loan
370,Dhruv,Kamdar,O,1986-01-27,Bangalore,West Bengal,Student,2021-12-02,Savings,469231.89,846,Active
371,Adira,Raja,F,1961-12-20,Kolkata,Madhya Pradesh,Retired,2019-11-26,Fixed Deposit,463298.26,619,No Loan
372,Vivaan,Virk,F,1990-06-03,Delhi,Jharkhand,Doctor,2017-02-06,Salary,287662.08,648,Active
373,Madhup,Ganesan,F,2005-07-08,Ahmedabad,Tripura,Retired,2021-07-16,Salary,70746.42,528,Closed
374,Diya,Ravel,O,1966-03-16,Bangalore,Bihar,Other,2017-01-23,Current,101612.03,590,No Loan
375,Kartik,Zachariah,O,1990-11-15,Mumbai,Tripura,Other,2024-06-09,Savings,82968.63,304,Closed
376,Samiha,Tank,F,1978-07-16,Bangalore,Rajasthan,Doctor,2021-09-26,Salary,118610.18,377,Closed
377,Ehsaan,Bora,F,1964-10-24,Chennai,Himachal Pradesh,Other,2019-10-14,Savings,262009.65,431,Defaulted
378,Lavanya,Bose,M,1968-03-10,Chennai,Tripura,Doctor,2018-09-19,Salary,158782.09,341,Active
379,Jayesh,Som,O,2006-06-04,Bangalore,Rajasthan,Student,2017-01-17,Current,196830.11,595,Closed
380,Tanya,Manda,O,1988-05-22,Pune,Tripura,Other,2023-08-28,Savings,226522.35,825,Active
381,Pihu,Wadhwa,M,1994-03-13,Mumbai,Odisha,Retired,2023-05-27,Salary,449934.06,721,Closed
382,Mishti,Dugar,O,1998-07-09,Kolkata,Chhattisgarh,Student,2021-04-06,Savings,270350.75,442,No Loan
383,Anaya,Kant,O,1984-09-09,Chennai,Rajasthan,Retired,2016-12-04,Salary,289165.65,444,No Loan
384,Kiara,Bala,M,1975-05-16,Kolkata,Kerala,Teacher,2020-06-08,Fixed Deposit,449887.71,802,Active
385,Sahil,Kashyap,O,1989-04-15,Mumbai,Manipur,Doctor,2017-01-10,Fixed Deposit,266396.88,403,No Loan
386,Tushar,Thakur,F,1957-04-28,Ahmedabad,Jharkhand,Doctor,2016-09-24,Salary,312494.76,497,Closed
387,Mannat,Rajan,F,1959-12-27,Pune,Mizoram,Retired,2017-04-20,Salary,469976.23,690,No Loan
388,Kavya,Malhotra,M,1980-12-05,Pune,Uttar Pradesh,Student,2023-08-21,Savings,365544.02,747,Defaulted
389,Alisha,Tailor,M,2005-01-17,Ahmedabad,Odisha,Engineer,2016-06-17,Salary,84198.65,588,No Loan
390,Samarth,Ramakrishnan,M,1999-02-14,Bangalore,Meghalaya,Engineer,2018-12-19,Savings,267197.08,530,Defaulted
391,Biju,Kar,F,1988-11-18,Kolkata,Bihar,Doctor,2018-05-01,Current,287002.27,456,Defaulted
392,Dishani,Roy,O,1978-02-19,Pune,Goa,Doctor,2017-03-14,Current,76685.76,396,No Loan
393,Rhea,Kanda,O,1957-06-05,Ahmedabad,Manipur,Business,2019-12-24,Salary,353783.25,710,No Loan
394,Manjari,Buch,M,1990-06-05,Delhi,Kerala,Business,2024-08-28,Fixed Deposit,372229.2,553,Closed
395,Vidur,Jayaraman,M,1980-02-20,Pune,Tripura,Engineer,2020-07-29,Savings,103067.75,821,Defaulted
396,Vritika,Raval,F,1977-10-16,Ahmedabad,Rajasthan,Teacher,2016-08-27,Savings,247496.76,417,Active
397,Shalv,Batta,F,1977-07-15,Bangalore,Nagaland,Teacher,2016-11-19,Salary,410807.4,458,No Loan
398,Raunak,Date,F,2000-12-05,Mumbai,Telangana,Business,2022-05-05,Savings,190031.96,515,Closed
399,Shamik,Baria,F,1999-06-11,Chennai,Odisha,Engineer,2018-04-28,Fixed Deposit,302374.98,314,No Loan
400,Stuvan,Dubey,O,1999-12-04,Chennai,Rajasthan,Other,2018-03-03,Savings,398850.39,560,Closed
401,Hansh,Rajan,M,2002-04-18,Kolkata,Tamil Nadu,Teacher,2022-06-07,Salary,243692.38,623,Defaulted
402,Jhanvi,Guha,M,1960-07-12,Hyderabad,Rajasthan,Student,2021-01-11,Fixed Deposit,361404.03,429,Active
403,Oorja,Sarna,M,1977-02-12,Mumbai,Uttarakhand,Doctor,2017-12-09,Salary,7089.33,591,No Loan
404,Divij,Roy,O,2005-01-14,Ahmedabad,Sikkim,Doctor,2024-09-19,Current,358373.36,582,Defaulted
405,Taran,Andra,O,1983-07-30,Pune,Kerala,Doctor,2024-05-31,Fixed Deposit,173502.3,310,Defaulted
406,Lakshit,Garde,O,1975-10-13,Pune,Tripura,Student,2018-10-31,Fixed Deposit,479578.32,849,Defaulted
407,Mamooty,Biswas,F,1987-11-09,Mumbai,Chhattisgarh,Teacher,2019-01-12,Salary,114448.14,322,Active
408,Vedika,Bedi,F,1960-01-06,Chennai,Mizoram,Other,2020-10-17,Savings,231540.9,601,No Loan
409,Seher,Wagle,F,2007-03-23,Hyderabad,Mizoram,Retired,2024-12-12,Savings,307860.18,517,No Loan
410,Tiya,Ranganathan,M,1957-05-02,Kolkata,Chhattisgarh,Doctor,2021-06-29,Current,293528.69,509,Active
411,Indrans,Bumb,O,1995-05-29,Delhi,Goa,Doctor,2022-03-04,Savings,306115.66,759,No Loan
412,Saira,Kanda,F,2001-11-29,Kolkata,Arunachal Pradesh,Doctor,2018-07-31,Fixed Deposit,52004.12,623,Closed
413,Parinaaz,Sem,F,1982-09-21,Ahmedabad,Haryana,Other,2021-12-17,Savings,395252.23,426,Closed
414,Suhana,Shere,O,1984-12-28,Hyderabad,Uttar Pradesh,Student,2020-08-11,Salary,77116.98,677,No Loan
415,Hazel,Dar,O,1985-04-25,Kolkata,Jharkhand,Teacher,2019-09-30,Current,35391.85,350,No Loan
416,Tushar,Sane,O,1986-09-06,Pune,Odisha,Student,2019-01-24,Salary,368485.67,595,Defaulted
417,Tiya,Dhaliwal,O,1984-09-30,Ahmedabad,Tripura,Doctor,2023-08-14,Current,420379.38,706,Defaulted
418,Eva,Kadakia,O,1980-10-01,Chennai,Goa,Doctor,2024-04-26,Salary,62282.58,704,Defaulted
419,Ojas,Bal,O,1968-05-09,Hyderabad,Rajasthan,Retired,2018-02-12,Fixed Deposit,83594.73,719,Defaulted
420,Ishita,Behl,F,1987-06-21,Pune,Tamil Nadu,Student,2022-01-29,Salary,63206.68,300,Defaulted
421,Raunak,Barman,M,1989-11-14,Kolkata,Tripura,Business,2017-11-19,Salary,435078.28,670,Closed
422,Alisha,Zachariah,F,1965-09-03,Mumbai,Mizoram,Teacher,2020-05-28,Savings,296046.44,730,Defaulted
423,Divij,Choudhry,F,1964-10-16,Chennai,Uttarakhand,Retired,2023-03-17,Fixed Deposit,28326.06,436,Closed
424,Anay,Johal,M,1985-06-18,Chennai,Arunachal Pradesh,Student,2021-09-17,Salary,103584.32,612,Closed
425,Umang,Dalal,M,1981-09-28,Hyderabad,Madhya Pradesh,Doctor,2024-04-21,Savings,3311.38,543,Closed
426,Mamooty,Atwal,O,1960-04-26,Hyderabad,Karnataka,Engineer,2022-02-21,Savings,269160.41,374,No Loan
427,Vritika,Bora,F,1961-07-04,Ahmedabad,Chhattisgarh,Engineer,2021-06-20,Current,461557.16,509,Active
428,Anaya,Sarin,O,1957-05-16,Bangalore,Uttarakhand,Business,2020-08-23,Fixed Deposit,240937.65,646,No Loan
429,Alia,Randhawa,O,1964-03-17,Hyderabad,Andhra Pradesh,Other,2023-09-29,Salary,226656.75,478,Defaulted
430,Onkar,Chokshi,F,1960-02-27,Mumbai,Uttarakhand,Other,2016-02-02,Savings,124864.99,324,Closed
431,Samiha,Ramanathan,O,1964-12-09,Mumbai,Mizoram,Doctor,2025-02-06,Fixed Deposit,249685.52,800,Closed
432,Urvi,Dhawan,M,1983-07-27,Kolkata,Haryana,Other,2017-08-27,Fixed Deposit,457508.1,476,Closed
433,Badal,Dar,O,1975-04-05,Chennai,Maharashtra,Engineer,2017-11-02,Savings,390467.36,455,Defaulted
434,Chirag,Bhakta,O,1998-03-31,Delhi,Uttarakhand,Teacher,2023-07-17,Salary,107127.71,348,No Loan
435,Advik,Raval,O,1988-10-11,Ahmedabad,Mizoram,Doctor,2024-11-18,Fixed Deposit,89839.95,383,Defaulted
436,Saanvi,Bora,M,1993-11-23,Delhi,Jharkhand,Teacher,2019-11-18,Current,230035.51,447,No Loan
437,Mannat,Goda,O,1983-12-22,Chennai,Haryana,Retired,2015-10-16,Current,207897.44,775,Active
438,Kabir,Salvi,O,1993-08-06,Pune,Sikkim,Other,2022-11-07,Salary,267999.79,659,Closed
439,Taran,Bandi,M,1960-08-03,Kolkata,Mizoram,Other,2024-09-01,Fixed Deposit,251595.31,440,Defaulted
440,Vedika,Kulkarni,M,1991-10-16,Kolkata,Nagaland,Retired,2024-05-24,Savings,199261.74,734,Closed
441,Anaya,Bains,M,1956-02-24,Ahmedabad,Rajasthan,Teacher,2022-05-29,Current,105742.89,617,Active
442,Ojas,Shenoy,F,1981-02-02,Kolkata,Andhra Pradesh,Doctor,2022-02-11,Fixed Deposit,103364.68,584,Defaulted
443,Shray,Dara,F,1979-01-24,Chennai,Telangana,Student,2016-11-29,Savings,312863.02,776,Defaulted
444,Trisha,Mannan,O,1999-06-25,Pune,Telangana,Retired,2017-07-12,Current,236561.41,723,Active
445,Himmat,Bains,O,2006-04-04,Delhi,Kerala,Business,2021-06-03,Salary,294139.35,670,Closed
446,Nayantara,Chahal,F,1991-12-03,Chennai,Uttarakhand,Retired,2021-07-10,Savings,227191.13,493,Defaulted
447,Rasha,Khatri,F,2001-05-10,Hyderabad,Rajasthan,Doctor,2023-09-02,Current,267693.49,412,No Loan
448,Chirag,Sehgal,M,1967-03-03,Ahmedabad,Tripura,Retired,2018-01-21,Salary,200980.77,563,No Loan
449,Ritvik,Chaudhuri,O,1985-11-28,Ahmedabad,Arunachal Pradesh,Other,2016-05-23,Current,431031.02,757,Closed
450,Saksham,Dubey,O,1968-05-03,Delhi,Mizoram,Student,2016-06-23,Fixed Deposit,448817.77,461,Defaulted
451,Anika,Date,M,1981-11-11,Delhi,Arunachal Pradesh,Engineer,2025-01-01,Current,204958.35,386,Closed
452,Reyansh,Gokhale,M,2006-01-10,Pune,West Bengal,Other,2019-01-06,Fixed Deposit,489486.79,477,Active
453,Purab,Bhatia,O,1958-01-07,Hyderabad,Uttar Pradesh,Retired,2021-05-30,Fixed Deposit,433629.89,307,Active
