customer_id,first_name,last_name,gender,dob,city,state,occupation,account_open_date,account_type,balance,credit_score,loan_status,loan_id,loan_type,loan_amount,interest_rate,tenure_months,start_date,end_date,status_loan,transaction_id,transaction_date,transaction_type,amount,transaction_mode,merchant,status_transaction
109,Shray,Sethi,F,1995-05-12,Pune,Uttar Pradesh,Teacher,2023-02-27,Savings,325166.82,434,Closed,719.0,Home,4381198.0,12.63,120.0,2021-05-25,2031-05-25,Closed,32294,2025-04-10 21:45:17,Withdrawal,16679.79,UPI,,Failed
109,Shray,Sethi,F,1995-05-12,Pune,Uttar Pradesh,Teacher,2023-02-27,Savings,325166.82,434,Closed,1742.0,Personal,3073205.05,12.23,48.0,2022-04-14,2026-04-14,Active,32294,2025-04-10 21:45:17,Withdrawal,16679.79,UPI,,Failed
110,Mahika,Kumer,M,1976-02-10,Hyderabad,Bihar,Business,2023-03-10,Current,360749.02,332,Closed,,,,,,,,,32341,2024-02-21 04:11:43,Bill Payment,14926.59,UPI,Amazon,Success
111,Kanav,Datta,M,1980-12-23,Kolkata,Arunachal Pradesh,Business,2025-07-28,Salary,271727.58,769,No Loan,1161.0,Personal,2966895.22,8.71,12.0,2020-11-01,2021-11-01,Closed,5594,2024-02-11 04:53:38,Transfer,15172.72,Online,BigBasket,Success
112,Aarav,Lad,F,2002-12-30,Mumbai,Uttar Pradesh,Doctor,2023-03-08,Fixed Deposit,133335.98,337,No Loan,,,,,,,,,38833,2024-01-02 08:09:38,Deposit,9859.44,Branch,,Success
113,Tejas,Kale,O,1991-05-29,Mumbai,Assam,Other,2019-02-12,Fixed Deposit,489467.54,737,No Loan,,,,,,,,,1228,2025-05-23 22:02:10,Transfer,9376.66,Online,IRCTC,Success
114,Misha,Dugar,M,1999-12-19,Pune,Sikkim,Teacher,2021-05-19,Fixed Deposit,453143.3,326,No Loan,,,,,,,,,43398,2023-10-22 13:16:47,Withdrawal,32861.29,Branch,,Pending
115,Dishani,Dubey,O,1963-03-31,Hyderabad,Sikkim,Business,2020-11-15,Current,397610.84,583,Defaulted,,,,,,,,,47825,2025-04-29 02:08:15,Deposit,9294.3,Online,,Failed
116,Yuvaan,Sarin,F,1982-07-22,Ahmedabad,Jharkhand,Engineer,2021-04-24,Fixed Deposit,334793.11,780,Defaulted,,,,,,,,,41933,2024-04-11 12:45:35,Transfer,31804.76,UPI,Water Board,Success
117,Kartik,Kade,O,1992-06-28,Kolkata,Sikkim,Retired,2017-12-05,Current,98426.25,815,No Loan,,,,,,,,,46119,2025-03-06 09:12:10,Deposit,8983.56,UPI,,Failed
118,Mannat,Mane,M,1980-07-25,Mumbai,Jharkhand,Business,2018-09-22,Savings,13133.67,348,Active,,,,,,,,,33824,2024-08-19 22:26:55,Transfer,11268.84,Branch,Gas Supplier,Success
119,Aarav,Doshi,O,1982-05-26,Kolkata,Jharkhand,Doctor,2025-01-31,Fixed Deposit,22758.28,471,Closed,,,,,,,,,22160,2023-12-21 17:34:03,Deposit,7993.13,UPI,,Success
120,Vedika,Mann,M,1969-01-25,Chennai,Punjab,Business,2023-01-29,Salary,470288.83,776,Closed,,,,,,,,,25405,2025-03-25 15:26:38,Deposit,6273.93,Branch,,Success
121,Anahita,Kant,F,1999-04-26,Pune,Manipur,Teacher,2021-03-31,Fixed Deposit,140500.61,817,Defaulted,,,,,,,,,8991,2023-11-07 03:49:14,Transfer,8022.32,Online,Reliance,Success
122,Diya,Khalsa,F,2000-09-27,Chennai,Uttar Pradesh,Other,2019-05-26,Savings,185709.19,336,No Loan,,,,,,,,,10109,2023-10-24 23:26:03,Withdrawal,36777.6,UPI,,Success
123,Nirvi,Basak,M,2004-11-05,Mumbai,Jharkhand,Teacher,2018-08-26,Current,464230.96,796,Active,,,,,,,,,20219,2024-01-13 20:52:22,Deposit,6276.89,Branch,,Success
124,Divij,Tank,O,1989-11-03,Mumbai,Tripura,Other,2021-06-19,Savings,276829.72,398,Closed,,,,,,,,,10953,2025-02-20 02:17:54,Deposit,3455.96,ATM,,Success
125,Mamooty,Swaminathan,M,1970-09-30,Mumbai,Gujarat,Student,2021-01-16,Current,490185.46,415,Closed,,,,,,,,,26189,2025-07-22 19:09:04,Withdrawal,27926.21,ATM,,Success
126,Azad,Das,M,1964-10-16,Ahmedabad,Meghalaya,Retired,2016-03-06,Savings,147930.0,460,Closed,,,,,,,,,33573,2025-05-30 18:55:18,Bill Payment,9674.24,UPI,PayTM,Pending
127,Amani,Johal,F,1996-05-12,Chennai,Rajasthan,Other,2017-01-01,Salary,159144.08,427,Closed,,,,,,,,,36536,2024-01-27 13:05:44,Withdrawal,248.18,Branch,,Success
128,Saanvi,Sarin,O,1993-12-09,Delhi,Madhya Pradesh,Other,2019-01-27,Current,186970.75,622,Defaulted,,,,,,,,,3738,2025-05-23 06:45:56,Deposit,6671.09,UPI,,Success
129,Nirvaan,Borah,M,1988-05-28,Mumbai,Rajasthan,Teacher,2022-07-25,Fixed Deposit,285460.52,587,No Loan,,,,,,,,,38894,2025-03-13 22:59:12,Deposit,6918.94,ATM,,Success
130,Suhana,Vasa,O,2001-07-22,Hyderabad,Tripura,Engineer,2015-11-10,Current,335900.61,454,Active,897.0,Car,1570392.25,13.74,84.0,2022-04-08,2029-04-08,Defaulted,10268,2025-06-15 16:19:49,Deposit,4663.01,UPI,,Success
131,Madhup,Chakrabarti,O,1962-01-07,Chennai,Uttar Pradesh,Other,2022-12-30,Savings,148350.0,403,Active,1642.0,Home,1118831.72,13.58,12.0,2023-09-15,2024-09-15,Closed,47933,2025-02-16 08:54:52,Transfer,6454.63,Branch,IRCTC,Success
132,Anahi,Bakshi,F,2002-02-13,Kolkata,Nagaland,Retired,2024-07-29,Salary,348810.85,545,Active,,,,,,,,,48795,2025-05-16 22:42:54,Deposit,2327.92,ATM,,Failed
133,Amani,Bhavsar,O,1971-09-21,Pune,Uttar Pradesh,Engineer,2017-10-30,Fixed Deposit,180386.08,776,No Loan,293.0,Education,148512.34,12.09,24.0,2021-07-19,2023-07-19,Closed,27417,2024-08-16 21:20:04,Deposit,7774.62,Branch,,Success
134,Jhanvi,Rajan,M,1986-05-20,Kolkata,Karnataka,Teacher,2024-10-19,Fixed Deposit,148958.56,837,Closed,29.0,Business,2338526.06,12.21,24.0,2024-07-16,2026-07-16,Defaulted,30911,2024-02-18 06:39:28,Deposit,15456.81,UPI,,Success
134,Jhanvi,Rajan,M,1986-05-20,Kolkata,Karnataka,Teacher,2024-10-19,Fixed Deposit,148958.56,837,Closed,118.0,Home,255899.98,6.68,12.0,2021-04-20,2022-04-20,Active,30911,2024-02-18 06:39:28,Deposit,15456.81,UPI,,Success
135,Manjari,Tandon,F,2006-02-27,Bangalore,Telangana,Retired,2023-04-18,Salary,405246.58,707,No Loan,8.0,Personal,1678152.9,10.57,36.0,2024-09-04,2027-09-04,Closed,17595,2024-05-17 18:09:29,Transfer,7282.97,ATM,Electricity Board,Success
136,Ira,Kapoor,F,1989-02-11,Kolkata,Goa,Other,2023-01-09,Salary,456707.04,805,Defaulted,,,,,,,,,21412,2025-04-13 21:29:02,Bill Payment,6630.82,UPI,IRCTC,Failed
137,Alisha,Dayal,M,2005-05-15,Delhi,Tripura,Teacher,2023-11-03,Fixed Deposit,3587.25,335,Closed,800.0,Business,2219747.24,12.31,36.0,2023-06-11,2026-06-11,Active,48291,2024-12-28 18:55:02,Transfer,4289.28,ATM,Gas Supplier,Success
137,Alisha,Dayal,M,2005-05-15,Delhi,Tripura,Teacher,2023-11-03,Fixed Deposit,3587.25,335,Closed,1272.0,Personal,2927629.12,9.31,48.0,2025-09-03,2029-09-03,Active,48291,2024-12-28 18:55:02,Transfer,4289.28,ATM,Gas Supplier,Success
138,Tiya,Sood,F,1971-08-04,Kolkata,Mizoram,Teacher,2020-06-25,Savings,399349.29,620,No Loan,,,,,,,,,21022,2024-05-07 13:08:10,Transfer,9880.17,Online,PayTM,Success
139,Raghav,Kannan,F,1987-09-28,Bangalore,Assam,Business,2019-11-01,Current,36399.52,699,Defaulted,,,,,,,,,45951,2025-04-26 15:41:16,Transfer,3579.11,ATM,Flipkart,Failed
140,Miraan,Deshpande,F,2003-04-28,Pune,Karnataka,Teacher,2020-08-16,Salary,26333.5,770,Active,,,,,,,,,47021,2024-02-19 01:34:37,Bill Payment,2854.17,Online,Water Board,Success
141,Dhanush,Biswas,O,1976-07-09,Hyderabad,Chhattisgarh,Engineer,2024-12-14,Current,14780.77,653,No Loan,,,,,,,,,41126,2023-11-28 10:08:12,Transfer,9601.12,UPI,Amazon,Success
142,Rania,Bose,F,1970-07-03,Hyderabad,Tamil Nadu,Retired,2022-04-13,Fixed Deposit,47896.99,350,No Loan,,,,,,,,,12638,2025-05-04 17:32:08,Transfer,2420.35,UPI,IRCTC,Pending
143,Zeeshan,Jani,F,1969-04-28,Mumbai,Karnataka,Engineer,2016-11-09,Salary,233333.41,489,Closed,,,,,,,,,49037,2023-11-27 03:36:13,Transfer,14885.85,Branch,Reliance,Pending
144,Zeeshan,Balasubramanian,F,1991-09-09,Hyderabad,Gujarat,Teacher,2023-09-10,Salary,143984.08,613,No Loan,714.0,Car,3983033.86,6.82,72.0,2021-12-17,2027-12-17,Active,25495,2024-05-16 01:30:16,Transfer,25095.05,Online,Flipkart,Success
145,Trisha,Master,O,1983-05-10,Pune,Tamil Nadu,Business,2022-05-23,Salary,430341.9,604,Defaulted,,,,,,,,,7138,2025-04-21 23:15:28,Deposit,416.41,Online,,Success
146,Vaibhav,Khare,O,1956-02-04,Ahmedabad,Andhra Pradesh,Teacher,2025-07-23,Salary,19636.75,353,Defaulted,,,,,,,,,36412,2025-09-14 18:07:29,Deposit,8165.64,Online,,Success
147,Suhana,Hayer,M,1978-09-14,Delhi,West Bengal,Retired,2020-11-04,Current,269004.13,563,Defaulted,,,,,,,,,32862,2024-09-03 12:17:18,Deposit,1274.42,Online,,Success
148,Siya,Shah,M,1983-04-12,Bangalore,Nagaland,Doctor,2024-12-02,Current,385226.78,304,No Loan,801.0,Home,4479807.68,11.89,24.0,2022-05-06,2024-05-06,Defaulted,34470,2024-12-23 17:18:24,Bill Payment,7164.61,ATM,Electricity Board,Success
149,Aradhya,Choudhary,F,1995-10-25,Chennai,Himachal Pradesh,Engineer,2019-07-08,Current,229175.32,649,Defaulted,1966.0,Business,2083954.53,10.94,84.0,2023-12-31,2030-12-31,Defaulted,2039,2024-04-18 05:53:39,Deposit,2949.0,Online,,Success
150,Aniruddh,Hayer,M,1984-06-03,Pune,Karnataka,Doctor,2024-01-10,Salary,270776.93,568,Active,,,,,,,,,5062,2024-08-10 20:36:10,Withdrawal,3159.36,Online,,Success
151,Samaira,Butala,O,2000-04-12,Bangalore,Uttarakhand,Teacher,2022-08-23,Savings,484798.9,405,Active,,,,,,,,,11026,2024-09-16 14:22:48,Withdrawal,27268.52,Branch,,Failed
152,Misha,Loke,O,1986-07-28,Chennai,Andhra Pradesh,Retired,2017-12-08,Current,162155.28,419,No Loan,99.0,Education,2631917.59,13.97,84.0,2022-03-04,2029-03-04,Closed,3187,2023-12-15 13:49:23,Bill Payment,1810.5,Branch,PayTM,Success
153,Nitara,Arya,M,1981-07-30,Mumbai,Assam,Student,2025-05-14,Salary,136145.29,357,No Loan,,,,,,,,,23318,2024-10-27 15:37:47,Withdrawal,8523.32,UPI,,Success
154,Himmat,Verma,F,1998-07-03,Ahmedabad,Manipur,Teacher,2023-01-21,Current,40149.73,773,Active,,,,,,,,,2725,2025-04-06 06:22:04,Withdrawal,1857.23,Online,,Success
155,Pranay,Gupta,F,1967-02-17,Ahmedabad,Karnataka,Engineer,2016-08-14,Savings,481361.56,426,No Loan,1957.0,Home,2435442.47,14.25,84.0,2022-05-08,2029-05-08,Closed,14704,2024-06-27 11:41:44,Deposit,6281.83,UPI,,Failed
156,Shaan,Ganguly,F,1969-03-02,Delhi,Tripura,Student,2023-07-02,Savings,348291.13,357,Closed,,,,,,,,,9903,2024-02-09 12:09:24,Withdrawal,39088.86,Online,,Success
157,Suhana,Thakur,M,1980-07-25,Chennai,Maharashtra,Engineer,2020-07-01,Current,457691.65,395,Active,398.0,Education,2643766.18,10.54,36.0,2024-10-19,2027-10-19,Defaulted,6922,2023-11-18 19:18:53,Deposit,34586.19,UPI,,Success
158,Anaya,Andra,O,1971-12-07,Kolkata,Telangana,Student,2017-02-26,Current,275064.11,787,No Loan,,,,,,,,,13231,2024-09-18 07:47:03,Withdrawal,7872.23,ATM,,Pending
159,Stuvan,Choudhury,F,1991-06-22,Ahmedabad,Rajasthan,Teacher,2016-08-25,Fixed Deposit,467372.38,571,Defaulted,1564.0,Home,913065.7,12.83,72.0,2022-07-17,2028-07-17,Defaulted,28718,2024-09-10 15:00:22,Withdrawal,7115.72,UPI,,Success
160,Tanya,Aurora,O,1959-06-08,Mumbai,Haryana,Student,2016-06-13,Savings,258831.43,746,Closed,1940.0,Personal,4451267.56,8.25,12.0,2021-01-18,2022-01-18,Active,9036,2023-11-24 19:33:18,Transfer,7665.71,ATM,PayTM,Success
161,Misha,Bose,O,1968-05-01,Hyderabad,Haryana,Teacher,2016-02-10,Savings,218400.78,546,Closed,,,,,,,,,42411,2024-11-30 06:36:48,Deposit,2142.03,Branch,,Success
162,Oorja,Bhandari,M,1963-05-10,Bangalore,Odisha,Student,2023-10-27,Savings,24810.35,453,Closed,1658.0,Car,3652886.55,7.97,120.0,2022-10-04,2032-10-04,Closed,14021,2025-06-06 15:52:41,Withdrawal,4430.99,ATM,,Success
163,Rati,Dave,M,1969-08-06,Kolkata,Tripura,Business,2023-09-04,Fixed Deposit,178630.37,385,Defaulted,,,,,,,,,20500,2024-10-30 23:35:13,Deposit,11256.35,Branch,,Success
164,Mahika,Raman,M,1979-11-13,Hyderabad,Telangana,Teacher,2018-08-14,Salary,8182.35,519,No Loan,,,,,,,,,3418,2024-04-11 07:56:34,Deposit,10393.41,Branch,,Success
165,Vanya,Tank,M,2003-08-25,Hyderabad,Goa,Teacher,2017-09-17,Current,23955.32,393,No Loan,,,,,,,,,24349,2023-10-10 15:15:20,Deposit,5891.65,UPI,,Success
166,Kavya,Arya,M,1975-12-06,Hyderabad,Jharkhand,Retired,2017-08-08,Current,427874.83,752,Defaulted,,,,,,,,,1946,2023-10-31 04:39:08,Deposit,56401.48,Online,,Success
167,Vivaan,Sehgal,M,1993-12-12,Delhi,Gujarat,Engineer,2022-02-24,Current,237612.74,517,Defaulted,,,,,,,,,13907,2024-09-21 11:47:49,Withdrawal,3678.78,ATM,,Success
168,Ehsaan,Sarin,O,1959-12-08,Chennai,Tripura,Business,2019-11-24,Savings,381918.85,640,No Loan,1456.0,Personal,1757201.41,6.78,84.0,2023-11-28,2030-11-28,Defaulted,2914,2025-04-29 12:25:33,Bill Payment,4910.26,ATM,Reliance,Success
169,Yashvi,Mandal,O,1975-04-15,Chennai,Uttar Pradesh,Retired,2017-10-28,Fixed Deposit,237262.41,588,Defaulted,,,,,,,,,16098,2024-04-21 12:58:53,Withdrawal,67517.76,UPI,,Success
170,Hazel,Kala,O,1957-07-23,Ahmedabad,Sikkim,Business,2021-09-02,Savings,232872.23,656,Active,,,,,,,,,4692,2024-02-27 17:13:14,Deposit,14548.37,ATM,,Success
171,Dishani,Sabharwal,F,1979-12-25,Pune,Karnataka,Student,2016-12-08,Salary,199853.86,821,Active,,,,,,,,,11330,2024-08-14 23:47:28,Bill Payment,4937.48,Branch,Reliance,Success
172,Ayesha,Bera,M,1955-08-17,Hyderabad,Maharashtra,Retired,2022-11-29,Savings,474623.72,399,Defaulted,,,,,,,,,5282,2024-03-05 00:02:48,Bill Payment,5778.22,Branch,Gas Supplier,Success
173,Rhea,Bose,O,1979-05-31,Mumbai,Maharashtra,Other,2023-08-02,Current,23606.7,522,No Loan,,,,,,,,,40250,2024-07-05 22:43:19,Withdrawal,4627.27,Branch,,Success
174,Nehmat,Deshmukh,O,1966-10-01,Ahmedabad,Punjab,Teacher,2024-08-22,Current,8636.97,741,No Loan,1567.0,Car,2431203.08,11.89,36.0,2022-04-06,2025-04-06,Defaulted,5331,2023-10-31 14:23:07,Withdrawal,6084.48,Online,,Pending
175,Anahita,Kamdar,O,1991-05-22,Ahmedabad,Uttarakhand,Engineer,2023-12-28,Fixed Deposit,251018.9,624,Defaulted,,,,,,,,,19524,2025-01-29 23:25:13,Withdrawal,22164.88,Branch,,Pending
176,Samarth,Varkey,F,2004-07-05,Pune,Haryana,Teacher,2020-04-30,Savings,342297.92,315,Closed,,,,,,,,,36124,2024-08-31 23:44:59,Withdrawal,4077.01,UPI,,Success
177,Alisha,Dara,F,1960-08-30,Kolkata,Tripura,Retired,2020-07-05,Fixed Deposit,36213.8,557,Defaulted,,,,,,,,,9921,2024-01-18 16:47:26,Deposit,8848.52,UPI,,Success
178,Manjari,Sami,O,1986-05-22,Kolkata,Madhya Pradesh,Other,2025-06-16,Savings,14229.14,459,No Loan,561.0,Business,470965.93,8.26,36.0,2022-11-02,2025-11-02,Defaulted,33577,2024-06-30 15:33:47,Deposit,39139.86,ATM,,Success
178,Manjari,Sami,O,1986-05-22,Kolkata,Madhya Pradesh,Other,2025-06-16,Savings,14229.14,459,No Loan,1081.0,Car,1487883.95,9.22,72.0,2023-08-10,2029-08-10,Defaulted,33577,2024-06-30 15:33:47,Deposit,39139.86,ATM,,Success
179,Bhamini,Varghese,M,1977-08-28,Pune,Karnataka,Teacher,2016-04-02,Salary,470174.89,679,Active,,,,,,,,,8527,2024-03-17 11:44:17,Deposit,18581.47,Branch,,Success
180,Lakshit,Goel,F,1967-02-20,Mumbai,Uttar Pradesh,Retired,2024-01-22,Fixed Deposit,65121.68,726,No Loan,,,,,,,,,47675,2024-07-02 13:06:00,Withdrawal,7224.61,ATM,,Success
181,Ranbir,Wable,M,1972-05-06,Hyderabad,Punjab,Student,2021-07-21,Salary,470790.94,716,No Loan,,,,,,,,,32547,2024-06-29 11:14:21,Withdrawal,3909.01,Online,,Success
182,Ivana,Ahluwalia,O,2002-06-25,Ahmedabad,Mizoram,Other,2020-06-18,Savings,326090.9,342,Closed,,,,,,,,,9148,2024-07-04 17:01:14,Withdrawal,9543.42,ATM,,Success
183,Nakul,Sem,F,1967-10-07,Bangalore,Maharashtra,Teacher,2017-03-21,Fixed Deposit,98699.78,696,No Loan,1095.0,Business,3800405.2,11.01,84.0,2024-02-03,2031-02-03,Active,44246,2025-05-09 20:35:46,Withdrawal,6811.12,Online,,Success
184,Tara,Dara,M,1988-01-05,Mumbai,Tamil Nadu,Retired,2025-03-17,Current,108079.97,601,Closed,,,,,,,,,11644,2025-08-25 11:22:35,Deposit,45844.39,UPI,,Success
185,Alia,Sule,F,1987-03-01,Mumbai,Andhra Pradesh,Student,2024-02-11,Fixed Deposit,10092.69,798,Active,473.0,Home,4350348.29,10.79,12.0,2022-01-30,2023-01-30,Closed,24976,2024-06-20 16:10:23,Deposit,23783.24,UPI,,Pending
185,Alia,Sule,F,1987-03-01,Mumbai,Andhra Pradesh,Student,2024-02-11,Fixed Deposit,10092.69,798,Active,1148.0,Education,4573383.25,14.24,120.0,2025-07-29,2035-07-29,Closed,24976,2024-06-20 16:10:23,Deposit,23783.24,UPI,,Pending
185,Alia,Sule,F,1987-03-01,Mumbai,Andhra Pradesh,Student,2024-02-11,Fixed Deposit,10092.69,798,Active,1533.0,Home,1564993.03,8.24,84.0,2023-04-29,2030-04-29,Closed,24976,2024-06-20 16:10:23,Deposit,23783.24,UPI,,Pending
185,Alia,Sule,F,1987-03-01,Mumbai,Andhra Pradesh,Student,2024-02-11,Fixed Deposit,10092.69,798,Active,1910.0,Car,513938.09,12.75,48.0,2023-03-03,2027-03-03,Active,24976,2024-06-20 16:10:23,Deposit,23783.24,UPI,,Pending
186,Madhup,Jain,M,1961-02-04,Delhi,Tamil Nadu,Business,2020-10-08,Savings,309508.69,389,Closed,,,,,,,,,39343,2025-09-08 05:42:24,Deposit,1653.67,ATM,,Success
187,Nitara,Mannan,F,1971-04-28,Chennai,Kerala,Student,2020-12-21,Salary,160168.84,717,No Loan,,,,,,,,,40655,2024-11-21 03:37:31,Withdrawal,48316.29,Online,,Success
188,Eva,Gera,F,1986-12-20,Ahmedabad,Maharashtra,Doctor,2025-03-07,Fixed Deposit,131086.57,495,Closed,216.0,Home,1944979.83,11.21,36.0,2021-02-28,2024-02-28,Defaulted,278,2024-03-02 09:53:33,Transfer,9439.89,ATM,PayTM,Pending
189,Shalv,Goda,F,2005-07-11,Hyderabad,Tamil Nadu,Student,2025-02-15,Current,346752.29,792,Active,,,,,,,,,44969,2024-11-25 02:10:49,Deposit,3768.67,Branch,,Success
190,Ryan,Dass,F,1985-08-22,Kolkata,Haryana,Teacher,2020-05-16,Salary,468387.43,675,Active,937.0,Car,2556539.78,11.25,72.0,2021-08-11,2027-08-11,Active,2295,2025-08-02 18:17:28,Withdrawal,6048.46,Online,,Failed
191,Saksham,Bhasin,F,1962-12-22,Chennai,Telangana,Other,2019-01-15,Fixed Deposit,367800.45,576,Closed,19.0,Personal,1114273.6,12.23,60.0,2022-11-17,2027-11-17,Active,20611,2024-10-13 18:17:36,Bill Payment,1785.11,ATM,Amazon,Success
192,Kartik,Chokshi,F,1991-03-25,Ahmedabad,Telangana,Teacher,2018-11-30,Salary,483822.7,693,No Loan,,,,,,,,,8233,2025-06-06 18:19:02,Withdrawal,4243.84,UPI,,Success
193,Samaira,Raja,F,1987-09-18,Pune,Tripura,Other,2020-06-20,Current,212312.0,491,Closed,,,,,,,,,11307,2024-03-08 12:17:20,Transfer,5061.9,UPI,PayTM,Success
194,Divyansh,Thaman,O,1990-06-19,Kolkata,Gujarat,Doctor,2020-07-30,Fixed Deposit,288386.36,398,Active,1828.0,Home,2853634.07,11.95,36.0,2020-10-07,2023-10-07,Closed,32787,2024-01-24 11:42:55,Deposit,2656.19,UPI,,Success
195,Taran,Chakraborty,F,1974-12-04,Ahmedabad,Jharkhand,Retired,2019-08-20,Fixed Deposit,206896.22,395,No Loan,,,,,,,,,45088,2024-12-27 17:53:40,Deposit,1952.07,ATM,,Success
196,Gokul,Devan,O,1955-09-23,Bangalore,Arunachal Pradesh,Business,2024-11-06,Savings,171060.97,489,Closed,,,,,,,,,48871,2024-04-25 03:14:40,Bill Payment,20831.01,UPI,IRCTC,Success
197,Riaan,Sarkar,O,1958-06-23,Pune,Chhattisgarh,Other,2025-03-06,Savings,281371.48,668,No Loan,,,,,,,,,1412,2024-09-07 16:13:21,Deposit,4417.99,UPI,,Success
198,Ehsaan,Viswanathan,M,1998-03-04,Ahmedabad,Andhra Pradesh,Engineer,2024-02-12,Current,340242.55,578,No Loan,,,,,,,,,6525,2024-11-22 07:52:38,Deposit,4140.53,ATM,,Success
199,Anaya,Khatri,O,1993-10-30,Bangalore,Manipur,Engineer,2020-08-07,Fixed Deposit,377516.89,572,Defaulted,629.0,Car,2994834.3,9.1,48.0,2023-12-24,2027-12-24,Defaulted,45399,2024-02-08 02:55:12,Withdrawal,9192.6,ATM,,Failed
200,Baiju,Date,F,1977-12-13,Kolkata,West Bengal,Retired,2018-11-25,Savings,267629.41,641,Defaulted,1901.0,Personal,2926555.88,10.74,12.0,2021-10-17,2022-10-17,Defaulted,47742,2025-10-06 06:11:41,Deposit,3099.17,Online,,Success
201,Chirag,Iyer,O,1987-04-11,Kolkata,Meghalaya,Teacher,2017-09-14,Fixed Deposit,149519.95,318,Active,1854.0,Business,1273368.1,6.64,84.0,2021-01-26,2028-01-26,Defaulted,10411,2023-12-06 01:11:27,Deposit,7962.83,Branch,,Success
202,Mohanlal,Sankar,O,1959-10-22,Delhi,Arunachal Pradesh,Doctor,2025-07-31,Salary,195211.64,695,Closed,,,,,,,,,45914,2025-05-18 06:45:59,Withdrawal,15923.14,UPI,,Success
203,Zoya,Manda,O,1965-02-02,Delhi,Jharkhand,Business,2018-04-21,Savings,479312.21,375,Active,,,,,,,,,38133,2025-03-12 10:18:16,Transfer,13748.8,ATM,Water Board,Success
204,Fateh,Mallick,F,1960-07-24,Bangalore,Tripura,Retired,2019-12-27,Salary,178097.69,683,Active,,,,,,,,,40961,2025-03-23 19:48:07,Transfer,8926.0,UPI,BigBasket,Success
205,Urvi,Lal,M,1983-02-01,Pune,Madhya Pradesh,Other,2019-08-09,Savings,241777.95,805,Defaulted,507.0,Education,3090105.38,8.01,48.0,2021-09-21,2025-09-21,Defaulted,40502,2023-10-11 13:01:12,Deposit,28934.95,Branch,,Success
206,Rohan,Vasa,F,1985-06-03,Pune,Odisha,Business,2023-04-18,Current,316286.77,368,Closed,,,,,,,,,8536,2024-04-02 02:14:59,Deposit,6620.91,ATM,,Success
207,Jiya,Rao,O,1983-12-12,Kolkata,Arunachal Pradesh,Student,2020-12-16,Current,147312.18,324,Closed,,,,,,,,,32344,2023-11-29 18:29:51,Deposit,11563.96,Online,,Success
208,Tarini,Chawla,M,1996-04-01,Delhi,Rajasthan,Student,2017-06-14,Fixed Deposit,277297.82,768,Closed,,,,,,,,,18586,2023-12-30 05:26:22,Withdrawal,3117.57,UPI,,Success
209,Nitara,Baria,F,1969-02-15,Bangalore,Goa,Doctor,2020-04-07,Fixed Deposit,376434.89,450,Defaulted,1387.0,Business,1691866.75,7.95,48.0,2023-09-09,2027-09-09,Closed,29442,2025-04-06 16:00:16,Transfer,26992.42,Online,PhonePe,Success
210,Ishita,Barad,F,1971-02-01,Chennai,Goa,Retired,2018-09-21,Savings,390866.73,338,No Loan,,,,,,,,,14462,2025-10-03 15:45:30,Deposit,758.36,Branch,,Success
211,Alisha,Sankaran,F,1954-12-12,Bangalore,Punjab,Engineer,2022-09-18,Fixed Deposit,46511.85,341,Defaulted,,,,,,,,,14222,2025-05-15 04:37:36,Withdrawal,7021.89,Online,,Success
212,Arhaan,D’Alia,O,1986-09-28,Chennai,Jharkhand,Retired,2020-09-19,Fixed Deposit,487149.86,697,Defaulted,,,,,,,,,8842,2025-04-05 19:25:03,Deposit,66629.97,Online,,Success
213,Rati,Vasa,F,2002-11-15,Chennai,Manipur,Doctor,2020-07-28,Fixed Deposit,275214.91,432,No Loan,1477.0,Home,720124.05,7.75,36.0,2024-01-20,2027-01-20,Closed,30075,2024-06-26 16:13:25,Deposit,520.17,Online,,Success
214,Prerak,Subramaniam,M,1959-08-11,Hyderabad,Uttar Pradesh,Business,2019-09-26,Salary,368780.74,534,Defaulted,,,,,,,,,32638,2024-03-13 05:56:20,Deposit,2739.6,ATM,,Success
215,Aarna,Bhandari,O,1997-04-19,Chennai,Nagaland,Engineer,2019-02-17,Fixed Deposit,353209.91,308,Defaulted,,,,,,,,,17402,2024-03-21 07:55:50,Transfer,10255.67,Online,PayTM,Success
216,Priyansh,Thaker,M,1970-01-23,Mumbai,Chhattisgarh,Student,2018-04-19,Fixed Deposit,380993.81,791,Defaulted,,,,,,,,,8019,2025-04-10 20:21:26,Transfer,1392.4,ATM,Electricity Board,Success
217,Ivan,Sule,M,1959-08-16,Pune,Jharkhand,Doctor,2016-10-11,Current,433567.48,529,Defaulted,,,,,,,,,45891,2024-11-16 13:36:39,Deposit,12163.76,Online,,Success
218,Reyansh,Kanda,O,1995-04-04,Bangalore,Bihar,Retired,2025-06-12,Savings,42969.3,467,Active,579.0,Business,323327.25,14.14,36.0,2020-11-27,2023-11-27,Active,20303,2025-09-27 11:52:23,Withdrawal,4351.02,UPI,,Success
218,Reyansh,Kanda,O,1995-04-04,Bangalore,Bihar,Retired,2025-06-12,Savings,42969.3,467,Active,1835.0,Car,4321983.39,9.83,48.0,2020-11-21,2024-11-21,Closed,20303,2025-09-27 11:52:23,Withdrawal,4351.02,UPI,,Success
