customer_id,first_name,last_name,full_name,gender,dob,age,city,state,occupation,income,account_type,account_open_date,account_age,balance,credit_score,loan_status
177,Alisha,Dara,Alisha Dara,Female,30-08-1960,65,Kolkata,Tripura,Retired,288126,Fixed Deposit,05-07-2020,5,36213.8,557,Defaulted
178,Manjari,Sami,Manjari Sami,Others,22-05-1986,39,Kolkata,Madhya Pradesh,Other,288969,Savings,16-06-2025,0,14229.14,459,No Loan
179,Bhamini,Varghese,Bhamini Varghese,Male,28-08-1977,48,Pune,Karnataka,Teacher,192409,Salary,02-04-2016,9,470174.89,679,Active
180,Lakshit,Goel,Lakshit Goel,Female,20-02-1967,58,Mumbai,Uttar Pradesh,Retired,617707,Fixed Deposit,22-01-2024,1,65121.68,726,No Loan
181,Ranbir,Wable,Ranbir Wable,Male,06-05-1972,53,Hyderabad,Punjab,Student,323618,Salary,21-07-2021,4,470790.94,716,No Loan
182,Ivana,Ahluwalia,Ivana Ahluwalia,Others,25-06-2002,23,Ahmedabad,Mizoram,Other,839598,Savings,18-06-2020,5,326090.9,342,Closed
183,Nakul,Sem,Nakul Sem,Female,07-10-1967,58,Bangalore,Maharashtra,Teacher,120015,Fixed Deposit,21-03-2017,8,98699.78,696,No Loan
184,Tara,Dara,Tara Dara,Male,05-01-1988,37,Mumbai,Tamil Nadu,Retired,842838,Current,17-03-2025,0,108079.97,601,Closed
185,Alia,Sule,Alia Sule,Female,01-03-1987,38,Mumbai,Andhra Pradesh,Student,192096,Fixed Deposit,11-02-2024,1,10092.69,798,Active
186,Madhup,Jain,Madhup Jain,Male,04-02-1961,64,Delhi,Tamil Nadu,Business,701347,Savings,08-10-2020,5,309508.69,389,Closed
187,Nitara,Mannan,Nitara Mannan,Female,28-04-1971,54,Chennai,Kerala,Student,255340,Salary,21-12-2020,4,160168.84,717,No Loan
188,Eva,Gera,Eva Gera,Female,20-12-1986,38,Ahmedabad,Maharashtra,Doctor,180687,Fixed Deposit,07-03-2025,0,131086.57,495,Closed
189,Shalv,Goda,Shalv Goda,Female,11-07-2005,20,Hyderabad,Tamil Nadu,Student,944371,Current,15-02-2025,0,346752.29,792,Active
190,Ryan,Dass,Ryan Dass,Female,22-08-1985,40,Kolkata,Haryana,Teacher,481357,Salary,16-05-2020,5,468387.43,675,Active
191,Saksham,Bhasin,Saksham Bhasin,Female,22-12-1962,62,Chennai,Telangana,Other,805716,Fixed Deposit,15-01-2019,6,367800.45,576,Closed
192,Kartik,Chokshi,Kartik Chokshi,Female,25-03-1991,34,Ahmedabad,Telangana,Teacher,175878,Salary,30-11-2018,6,483822.7,693,No Loan
193,Samaira,Raja,Samaira Raja,Female,18-09-1987,38,Pune,Tripura,Other,797270,Current,20-06-2020,5,212312,491,Closed
194,Divyansh,Thaman,Divyansh Thaman,Others,19-06-1990,35,Kolkata,Gujarat,Doctor,268286,Fixed Deposit,30-07-2020,5,288386.36,398,Active
195,Taran,Chakraborty,Taran Chakraborty,Female,04-12-1974,50,Ahmedabad,Jharkhand,Retired,843290,Fixed Deposit,20-08-2019,6,206896.22,395,No Loan
196,Gokul,Devan,Gokul Devan,Others,23-09-1955,70,Bangalore,Arunachal Pradesh,Business,844684,Savings,06-11-2024,0,171060.97,489,Closed
197,Riaan,Sarkar,Riaan Sarkar,Others,23-06-1958,67,Pune,Chhattisgarh,Other,234899,Savings,06-03-2025,0,281371.48,668,No Loan
198,Ehsaan,Viswanathan,Ehsaan Viswanathan,Male,04-03-1998,27,Ahmedabad,Andhra Pradesh,Engineer,394767,Current,12-02-2024,1,340242.55,578,No Loan
199,Anaya,Khatri,Anaya Khatri,Others,30-10-1993,32,Bangalore,Manipur,Engineer,931882,Fixed Deposit,07-08-2020,5,377516.89,572,Defaulted
200,Baiju,Date,Baiju Date,Female,13-12-1977,47,Kolkata,West Bengal,Retired,949858,Savings,25-11-2018,6,267629.41,641,Defaulted
201,Chirag,Iyer,Chirag Iyer,Others,11-04-1987,38,Kolkata,Meghalaya,Teacher,449989,Fixed Deposit,14-09-2017,8,149519.95,318,Active
202,Mohanlal,Sankar,Mohanlal Sankar,Others,22-10-1959,66,Delhi,Arunachal Pradesh,Doctor,485515,Salary,31-07-2025,0,195211.64,695,Closed
203,Zoya,Manda,Zoya Manda,Others,02-02-1965,60,Delhi,Jharkhand,Business,113585,Savings,21-04-2018,7,479312.21,375,Active
204,Fateh,Mallick,Fateh Mallick,Female,24-07-1960,65,Bangalore,Tripura,Retired,441369,Salary,27-12-2019,5,178097.69,683,Active
205,Urvi,Lal,Urvi Lal,Male,01-02-1983,42,Pune,Madhya Pradesh,Other,134044,Savings,09-08-2019,6,241777.95,805,Defaulted
206,Rohan,Vasa,Rohan Vasa,Female,03-06-1985,40,Pune,Odisha,Business,512296,Current,18-04-2023,2,316286.77,368,Closed
207,Jiya,Rao,Jiya Rao,Others,12-12-1983,41,Kolkata,Arunachal Pradesh,Student,179556,Current,16-12-2020,4,147312.18,324,Closed
208,Tarini,Chawla,Tarini Chawla,Male,01-04-1996,29,Delhi,Rajasthan,Student,596981,Fixed Deposit,14-06-2017,8,277297.82,768,Closed
209,Nitara,Baria,Nitara Baria,Female,15-02-1969,56,Bangalore,Goa,Doctor,951691,Fixed Deposit,07-04-2020,5,376434.89,450,Defaulted
210,Ishita,Barad,Ishita Barad,Female,01-02-1971,54,Chennai,Goa,Retired,837595,Savings,21-09-2018,7,390866.73,338,No Loan
211,Alisha,Sankaran,Alisha Sankaran,Female,12-12-1954,70,Bangalore,Punjab,Engineer,270235,Fixed Deposit,18-09-2022,3,46511.85,341,Defaulted
212,Arhaan,D’Alia,Arhaan D’Alia,Others,28-09-1986,39,Chennai,Jharkhand,Retired,95939,Fixed Deposit,19-09-2020,5,487149.86,697,Defaulted
213,Rati,Vasa,Rati Vasa,Female,15-11-2002,22,Chennai,Manipur,Doctor,222906,Fixed Deposit,28-07-2020,5,275214.91,432,No Loan
214,Prerak,Subramaniam,Prerak Subramaniam,Male,11-08-1959,66,Hyderabad,Uttar Pradesh,Business,612335,Salary,26-09-2019,6,368780.74,534,Defaulted
215,Aarna,Bhandari,Aarna Bhandari,Others,19-04-1997,28,Chennai,Nagaland,Engineer,358249,Fixed Deposit,17-02-2019,6,353209.91,308,Defaulted
216,Priyansh,Thaker,Priyansh Thaker,Male,23-01-1970,55,Mumbai,Chhattisgarh,Student,145766,Fixed Deposit,19-04-2018,7,380993.81,791,Defaulted
217,Ivan,Sule,Ivan Sule,Male,16-08-1959,66,Pune,Jharkhand,Doctor,478923,Current,11-10-2016,9,433567.48,529,Defaulted
218,Reyansh,Kanda,Reyansh Kanda,Others,04-04-1995,30,Bangalore,Bihar,Retired,485192,Savings,12-06-2025,0,42969.3,467,Active
219,Rati,Jaggi,Rati Jaggi,Female,29-08-1986,39,Ahmedabad,Himachal Pradesh,Engineer,638550,Salary,08-12-2020,4,37308.74,493,Closed
220,Bhamini,Kanda,Bhamini Kanda,Male,27-10-1988,37,Chennai,Assam,Teacher,457261,Fixed Deposit,13-12-2024,0,41593.04,464,Closed
221,Adah,Shah,Adah Shah,Male,18-06-1995,30,Bangalore,Karnataka,Other,880208,Salary,10-06-2016,9,117380.81,795,Defaulted
222,Anay,Bath,Anay Bath,Male,06-11-1995,29,Chennai,Haryana,Other,755440,Fixed Deposit,09-01-2020,5,431706.12,641,Defaulted
223,Khushi,Anne,Khushi Anne,Others,25-08-2000,25,Pune,Tripura,Other,722664,Savings,20-07-2025,0,406586.98,810,No Loan
224,Kashvi,Bahri,Kashvi Bahri,Male,06-07-2000,25,Bangalore,Tripura,Other,524589,Current,07-05-2020,5,453939.16,600,No Loan
225,Anaya,Lad,Anaya Lad,Others,25-03-2006,19,Pune,Rajasthan,Engineer,207848,Fixed Deposit,29-09-2018,7,376935.71,369,Active
226,Jivin,Master,Jivin Master,Female,09-11-1984,40,Delhi,Maharashtra,Business,687075,Salary,30-06-2020,5,354382.42,744,Defaulted
227,Divij,Keer,Divij Keer,Others,17-12-1997,27,Kolkata,Kerala,Other,197948,Salary,17-02-2024,1,189615.81,466,Active
228,Samarth,Sampath,Samarth Sampath,Others,21-07-1982,43,Hyderabad,Bihar,Business,649304,Savings,08-06-2021,4,212686.78,830,Defaulted
229,Zain,Saran,Zain Saran,Others,16-09-1965,60,Hyderabad,Meghalaya,Retired,472690,Savings,17-05-2021,4,56487.54,750,No Loan
230,Tara,Maharaj,Tara Maharaj,Others,18-05-1974,51,Chennai,Arunachal Pradesh,Retired,569046,Fixed Deposit,30-07-2022,3,127587.4,519,Active
231,Saksham,Date,Saksham Date,Male,18-09-1985,40,Mumbai,Karnataka,Engineer,521269,Salary,06-04-2017,8,286165.04,775,No Loan
232,Drishya,Tella,Drishya Tella,Male,27-08-1962,63,Delhi,Andhra Pradesh,Doctor,91959,Current,22-08-2022,3,383830.23,660,No Loan
233,Anahi,Jhaveri,Anahi Jhaveri,Female,09-07-1999,26,Pune,Arunachal Pradesh,Retired,730890,Fixed Deposit,29-12-2024,0,372361.62,686,Closed
234,Taran,Rastogi,Taran Rastogi,Female,13-07-1967,58,Delhi,Tripura,Other,820216,Fixed Deposit,01-08-2024,1,292101.01,489,No Loan
235,Tara,Bal,Tara Bal,Female,08-09-1988,37,Mumbai,Gujarat,Retired,975533,Salary,14-04-2023,2,200711.22,807,Closed
236,Hansh,Dhawan,Hansh Dhawan,Female,08-12-1972,52,Ahmedabad,Manipur,Doctor,860180,Salary,08-02-2025,0,143570.33,416,Active
237,Gatik,Atwal,Gatik Atwal,Others,13-04-2002,23,Pune,Rajasthan,Student,298576,Salary,04-01-2024,1,481648.05,472,Active
238,Rhea,Buch,Rhea Buch,Female,13-03-1996,29,Chennai,Jharkhand,Doctor,607833,Savings,01-11-2019,5,22536.8,448,No Loan
239,Ishita,Jani,Ishita Jani,Male,01-04-1992,33,Hyderabad,Assam,Retired,984091,Savings,30-12-2015,9,22656.99,512,Active
240,Anahi,Bhargava,Anahi Bhargava,Female,20-01-1970,55,Hyderabad,Rajasthan,Doctor,235838,Current,11-09-2017,8,496489.43,528,Active
241,Saanvi,Dhingra,Saanvi Dhingra,Others,29-03-1965,60,Hyderabad,Mizoram,Student,405674,Current,29-03-2024,1,127242.09,831,Closed
242,Zeeshan,Tiwari,Zeeshan Tiwari,Female,08-10-2002,23,Bangalore,Meghalaya,Other,949989,Savings,01-06-2020,5,38641.84,346,Defaulted
243,Amani,Majumdar,Amani Majumdar,Male,25-11-1986,38,Bangalore,Chhattisgarh,Student,131087,Salary,29-11-2019,5,315069.92,825,Closed
244,Kismat,Kumar,Kismat Kumar,Male,13-11-1980,44,Mumbai,Telangana,Doctor,663128,Savings,03-01-2019,6,147952.48,812,Defaulted
245,Raghav,Som,Raghav Som,Male,20-01-1964,61,Pune,Uttar Pradesh,Engineer,188451,Current,13-12-2016,8,314151.48,558,Defaulted
246,Vedika,Kulkarni,Vedika Kulkarni,Male,01-01-1983,42,Bangalore,Himachal Pradesh,Retired,517600,Fixed Deposit,18-07-2021,4,450677.85,311,Active
247,Samaira,Dixit,Samaira Dixit,Others,09-12-1954,70,Delhi,Uttarakhand,Business,907437,Fixed Deposit,29-07-2020,5,479392.5,657,Defaulted
248,Nirvi,Konda,Nirvi Konda,Others,15-09-1994,31,Delhi,West Bengal,Business,509792,Current,18-08-2025,0,228372.72,672,Active
249,Heer,Khurana,Heer Khurana,Others,16-11-1964,60,Chennai,Kerala,Business,109353,Savings,12-05-2023,2,139413.21,647,Active
250,Tarini,Magar,Tarini Magar,Female,21-05-1977,48,Kolkata,Madhya Pradesh,Business,263075,Savings,25-02-2025,0,323777.33,615,No Loan
251,Kanav,Sarkar,Kanav Sarkar,Others,01-10-1985,40,Ahmedabad,Haryana,Engineer,284283,Savings,28-03-2021,4,292244.4,340,Defaulted
252,Mehul,Varty,Mehul Varty,Others,04-09-1993,32,Bangalore,Tripura,Engineer,384877,Current,12-04-2022,3,130714.98,801,Defaulted
253,Samar,Sharma,Samar Sharma,Others,19-09-1982,43,Pune,Meghalaya,Business,135318,Salary,04-07-2016,9,17125.66,500,No Loan
254,Veer,Saini,Veer Saini,Others,03-10-2002,23,Kolkata,Uttar Pradesh,Engineer,835313,Savings,01-04-2022,3,155454.28,760,Closed
255,Bhamini,Badami,Bhamini Badami,Female,19-02-1999,26,Ahmedabad,Chhattisgarh,Doctor,552690,Fixed Deposit,09-05-2018,7,342680.86,846,Defaulted
256,Divyansh,Vohra,Divyansh Vohra,Female,11-12-1988,36,Kolkata,West Bengal,Business,486880,Savings,30-05-2021,4,411446.08,555,Defaulted
257,Eshani,Kari,Eshani Kari,Female,22-09-1984,41,Pune,Andhra Pradesh,Retired,661460,Salary,17-06-2017,8,291000.15,749,Defaulted
258,Yuvraj ,Virk,Yuvraj  Virk,Male,05-12-2003,21,Ahmedabad,Rajasthan,Engineer,810976,Savings,20-03-2018,7,42291.46,541,Active
259,Anaya,Srinivas,Anaya Srinivas,Male,08-04-1965,60,Kolkata,Himachal Pradesh,Engineer,851239,Salary,13-01-2017,8,276242.35,304,Closed
260,Nehmat,Baria,Nehmat Baria,Others,20-10-1977,48,Mumbai,West Bengal,Student,163264,Salary,11-07-2022,3,14157.12,673,Active
261,Vaibhav,Dutt,Vaibhav Dutt,Female,14-02-1977,48,Pune,Rajasthan,Other,840746,Fixed Deposit,03-11-2024,0,405466.11,523,Active
262,Hrishita,Badami,Hrishita Badami,Female,03-09-2003,22,Chennai,Punjab,Teacher,883168,Savings,25-01-2024,1,492657.74,581,Closed
263,Mohanlal,Sani,Mohanlal Sani,Male,03-06-1959,66,Ahmedabad,Jharkhand,Doctor,295281,Savings,04-10-2019,6,191064.54,760,Defaulted
264,Adira,Bawa,Adira Bawa,Others,31-03-1970,55,Pune,Tripura,Engineer,707147,Salary,20-04-2017,8,32692.4,404,Closed
265,Ahana ,Chacko,Ahana  Chacko,Female,21-11-1997,27,Mumbai,Tamil Nadu,Student,968613,Salary,22-06-2017,8,207994.93,684,Active
266,Azad,Gaba,Azad Gaba,Male,22-02-1975,50,Chennai,Uttar Pradesh,Retired,464070,Salary,03-04-2016,9,7822.31,817,Defaulted
267,Taimur,Grover,Taimur Grover,Female,01-08-1958,67,Mumbai,Maharashtra,Doctor,422228,Current,02-10-2020,5,346165.48,736,No Loan
268,Eva,Jha,Eva Jha,Male,02-09-1964,61,Bangalore,Odisha,Retired,501839,Savings,02-12-2019,5,292989.62,757,Active
269,Jayan,Chahal,Jayan Chahal,Others,28-02-2001,24,Hyderabad,Assam,Business,339536,Fixed Deposit,29-10-2018,6,189547.42,384,No Loan
270,Miraya,Sanghvi,Miraya Sanghvi,Female,29-03-1996,29,Bangalore,Haryana,Teacher,387824,Salary,10-04-2022,3,225821.52,300,Defaulted
271,Hridaan,D’Alia,Hridaan D’Alia,Others,18-08-1988,37,Delhi,Manipur,Engineer,327426,Current,07-09-2025,0,477071.46,745,Closed
272,Amira,Datta,Amira Datta,Others,05-03-1998,27,Mumbai,Sikkim,Retired,247789,Savings,01-02-2020,5,439232.11,787,Defaulted
273,Reyansh,Sandhu,Reyansh Sandhu,Female,28-05-1955,70,Kolkata,Nagaland,Business,583153,Fixed Deposit,05-09-2023,2,309445.99,647,No Loan
274,Ahana ,Gera,Ahana  Gera,Female,07-07-1965,60,Hyderabad,Odisha,Other,812452,Savings,07-01-2017,8,135067.57,850,Defaulted
275,Prisha,Dass,Prisha Dass,Female,14-02-1975,50,Delhi,Manipur,Teacher,907291,Fixed Deposit,25-12-2022,2,336115.02,737,Defaulted
276,Veer,Varkey,Veer Varkey,Male,29-04-1975,50,Hyderabad,Meghalaya,Business,195657,Savings,25-02-2019,6,386386.88,605,Active
277,Vaibhav,Mangal,Vaibhav Mangal,Male,08-01-1962,63,Chennai,Kerala,Doctor,305167,Current,19-10-2019,6,426238.57,353,Defaulted
278,Rati,Divan,Rati Divan,Female,18-11-1993,31,Pune,Andhra Pradesh,Engineer,751669,Savings,18-10-2020,5,484018.91,700,No Loan
279,Raghav,Agrawal,Raghav Agrawal,Others,23-07-1999,26,Kolkata,Odisha,Doctor,550671,Current,01-07-2022,3,67873.6,602,No Loan
280,Mahika,Sharma,Mahika Sharma,Others,07-06-2001,24,Hyderabad,Meghalaya,Student,789094,Salary,06-08-2016,9,210847.35,528,Active
281,Mahika,Suresh,Mahika Suresh,Female,29-03-1974,51,Mumbai,Kerala,Business,140467,Savings,05-09-2019,6,310534.47,374,No Loan
282,Miraya,Dass,Miraya Dass,Male,01-09-1969,56,Pune,Sikkim,Student,253734,Fixed Deposit,31-12-2018,6,107269.12,721,No Loan
283,Mishti,Bava,Mishti Bava,Others,07-03-2006,19,Kolkata,Rajasthan,Teacher,692794,Savings,02-02-2018,7,309014.59,605,No Loan
284,Sahil,Subramaniam,Sahil Subramaniam,Male,30-09-1998,27,Pune,Manipur,Doctor,179751,Fixed Deposit,07-06-2016,9,295368.93,634,Defaulted
285,Tejas,Setty,Tejas Setty,Male,13-01-1957,68,Kolkata,Chhattisgarh,Other,451050,Savings,16-08-2025,0,219299.99,746,Closed
286,Shaan,Shenoy,Shaan Shenoy,Female,24-11-1960,64,Kolkata,Maharashtra,Student,881774,Savings,13-10-2020,5,363472.12,548,No Loan
287,Hansh,Srivastava,Hansh Srivastava,Female,19-09-1966,59,Pune,Nagaland,Doctor,762517,Salary,07-03-2019,6,257480.76,634,Closed
288,Damini,Deshpande,Damini Deshpande,Male,30-08-1979,46,Delhi,Uttarakhand,Student,531079,Current,17-10-2024,1,198874.85,405,Defaulted
289,Anya,Swaminathan,Anya Swaminathan,Female,17-12-1965,59,Bangalore,Jharkhand,Doctor,438452,Savings,19-02-2020,5,431319.49,432,Closed
290,Zaina,Bhandari,Zaina Bhandari,Female,26-07-2005,20,Hyderabad,Manipur,Doctor,176081,Current,11-07-2021,4,398439.42,437,Active
291,Tanya,Chowdhury,Tanya Chowdhury,Male,21-11-1959,65,Ahmedabad,West Bengal,Business,683333,Fixed Deposit,27-02-2018,7,463367.22,629,Defaulted
292,Zaina,Mallick,Zaina Mallick,Others,15-10-2000,25,Pune,Kerala,Doctor,628986,Fixed Deposit,11-07-2022,3,384689.95,368,Active
293,Abram,Deo,Abram Deo,Female,28-11-1960,64,Ahmedabad,Nagaland,Retired,180078,Salary,23-06-2022,3,490036.26,352,Defaulted
294,Tushar,Samra,Tushar Samra,Others,05-03-1963,62,Mumbai,Telangana,Teacher,937055,Savings,02-07-2023,2,174359.29,425,Defaulted
295,Keya,Halder,Keya Halder,Female,08-07-2000,25,Ahmedabad,Uttarakhand,Engineer,92671,Savings,23-03-2020,5,317067.03,410,Defaulted
296,Emir,Sandal,Emir Sandal,Female,21-03-1998,27,Delhi,Haryana,Retired,488400,Savings,31-01-2022,3,65310.98,482,No Loan
297,Miraya,Wagle,Miraya Wagle,Female,06-11-1986,38,Mumbai,Nagaland,Business,425528,Current,10-03-2016,9,292798.29,673,Defaulted
298,Neelofar,Balay,Neelofar Balay,Others,31-01-1977,48,Ahmedabad,Rajasthan,Student,680490,Current,13-07-2019,6,349136.12,659,Active
299,Nehmat,Jayaraman,Nehmat Jayaraman,Female,11-05-1986,39,Delhi,Bihar,Other,121663,Salary,26-11-2020,4,348554.23,580,Active
300,Armaan,Doshi,Armaan Doshi,Others,11-04-1964,61,Bangalore,Meghalaya,Engineer,85708,Current,14-07-2016,9,448497.42,494,No Loan
301,Miraan,Wali,Miraan Wali,Female,01-09-1962,63,Bangalore,Nagaland,Teacher,948338,Salary,01-06-2017,8,258102.79,360,Defaulted
302,Amani,Goyal,Amani Goyal,Female,30-12-1963,61,Kolkata,Sikkim,Other,381955,Salary,17-05-2022,3,96952.22,702,Active
303,Aaina,Raj,Aaina Raj,Others,02-05-2005,20,Pune,Telangana,Engineer,203883,Salary,14-12-2024,0,411073.53,765,Active
304,Zeeshan,Sagar,Zeeshan Sagar,Others,17-03-2004,21,Kolkata,Bihar,Teacher,388394,Salary,24-05-2018,7,140016.58,833,Closed
305,Ranbir,Babu,Ranbir Babu,Female,24-01-1988,37,Delhi,Tamil Nadu,Student,182547,Current,15-09-2022,3,45262.56,812,Defaulted
306,Ahana ,Kapadia,Ahana  Kapadia,Female,24-12-1979,45,Kolkata,Haryana,Doctor,980681,Savings,18-06-2019,6,267677.33,823,Defaulted
307,Piya,Gour,Piya Gour,Others,12-06-1979,46,Kolkata,Nagaland,Retired,629042,Salary,15-06-2017,8,103960.53,845,Closed
308,Biju,Issac,Biju Issac,Others,24-08-1998,27,Delhi,Himachal Pradesh,Retired,821102,Fixed Deposit,12-11-2021,3,65245.45,372,Defaulted
309,Amani,Bath,Amani Bath,Male,06-09-1967,58,Pune,Sikkim,Teacher,832002,Current,04-11-2017,7,47053,346,Closed
310,Badal,Srivastava,Badal Srivastava,Female,13-03-1969,56,Ahmedabad,Karnataka,Doctor,212483,Current,16-02-2016,9,314322.29,538,Closed
311,Vedika,Mandal,Vedika Mandal,Male,04-05-1971,54,Delhi,Gujarat,Teacher,728271,Savings,27-11-2017,7,256316.85,406,Active
312,Lakshay,Raj,Lakshay Raj,Others,08-06-1959,66,Pune,Gujarat,Other,284835,Current,11-03-2025,0,460515.33,636,No Loan
313,Urvi,Borah,Urvi Borah,Male,15-08-1970,55,Bangalore,Uttar Pradesh,Doctor,471896,Current,09-05-2021,4,139161.95,556,No Loan
314,Raghav,Varughese,Raghav Varughese,Male,28-04-1995,30,Kolkata,Chhattisgarh,Teacher,154896,Current,24-10-2015,10,43173.99,552,No Loan
315,Ojas,Sur,Ojas Sur,Others,11-08-1963,62,Chennai,Goa,Other,547095,Fixed Deposit,14-12-2024,0,493142.24,602,Closed
316,Hansh,Amble,Hansh Amble,Others,31-03-1962,63,Hyderabad,Kerala,Teacher,141295,Fixed Deposit,15-03-2016,9,185865.58,825,Closed
317,Advik,Chahal,Advik Chahal,Female,15-12-1970,54,Ahmedabad,Himachal Pradesh,Business,813974,Salary,09-04-2021,4,309509.13,377,No Loan
318,Seher,Kade,Seher Kade,Others,01-05-1958,67,Kolkata,Mizoram,Doctor,957121,Current,02-12-2017,7,231804.82,664,Closed
319,Anika,Kapur,Anika Kapur,Female,01-07-1962,63,Mumbai,Tripura,Retired,343255,Fixed Deposit,04-11-2016,8,32108.34,611,Defaulted
320,Kiara,Bhagat,Kiara Bhagat,Others,27-05-1979,46,Delhi,Manipur,Retired,369648,Savings,30-06-2024,1,67425.35,302,Defaulted
321,Mannat,Bains,Mannat Bains,Male,18-01-1989,36,Bangalore,Telangana,Teacher,727162,Fixed Deposit,14-07-2019,6,447708.21,662,Closed
322,Romil,Karnik,Romil Karnik,Female,09-08-1999,26,Delhi,Rajasthan,Doctor,78155,Fixed Deposit,20-08-2024,1,266524.63,573,Defaulted
323,Anvi,Vaidya,Anvi Vaidya,Male,19-11-1956,68,Kolkata,Madhya Pradesh,Engineer,536872,Fixed Deposit,18-10-2016,9,224258.77,314,Defaulted
324,Ayesha,Sawhney,Ayesha Sawhney,Male,10-10-1983,42,Kolkata,Manipur,Engineer,895816,Salary,07-08-2017,8,53329.71,784,Closed
325,Samarth,Ramanathan,Samarth Ramanathan,Male,07-10-1959,66,Pune,Chhattisgarh,Engineer,444705,Salary,20-02-2017,8,91959.66,338,Closed
326,Raghav,Ratta,Raghav Ratta,Male,27-03-1959,66,Mumbai,Rajasthan,Teacher,641542,Fixed Deposit,29-11-2017,7,161717.5,530,Closed
327,Riya,Gaba,Riya Gaba,Others,07-08-1994,31,Ahmedabad,Madhya Pradesh,Business,878350,Savings,03-02-2025,0,45512.96,425,Active
328,Ritvik,Karan,Ritvik Karan,Male,02-06-1995,30,Chennai,Mizoram,Doctor,680269,Current,15-10-2024,1,60761.3,444,No Loan
329,Divyansh,Sundaram,Divyansh Sundaram,Male,18-12-1995,29,Chennai,Tamil Nadu,Doctor,624594,Salary,31-01-2023,2,172120.51,324,Active
330,Saira,Verma,Saira Verma,Male,20-07-1962,63,Hyderabad,Gujarat,Business,217718,Fixed Deposit,21-02-2025,0,339872.06,366,Active
331,Manikya,Jhaveri,Manikya Jhaveri,Male,12-01-1984,41,Ahmedabad,Karnataka,Student,378987,Savings,12-06-2023,2,324762.6,445,Closed
332,Zeeshan,Sethi,Zeeshan Sethi,Others,16-08-1985,40,Bangalore,Bihar,Teacher,715263,Fixed Deposit,19-07-2022,3,44373.22,410,Active
333,Saksham,Salvi,Saksham Salvi,Others,13-01-1976,49,Pune,Himachal Pradesh,Doctor,428745,Fixed Deposit,09-01-2023,2,368674.42,668,Closed
334,Piya,Khalsa,Piya Khalsa,Others,27-03-1980,45,Delhi,Assam,Student,177512,Salary,12-05-2018,7,282664.81,724,Active
335,Divij,Kalita,Divij Kalita,Others,21-12-1960,64,Mumbai,Bihar,Business,217443,Fixed Deposit,20-03-2017,8,169385.97,581,Active
336,Zoya,Bhattacharyya,Zoya Bhattacharyya,Others,07-06-2005,20,Kolkata,Nagaland,Teacher,540587,Salary,07-02-2022,3,304170.06,742,Active
337,Jhanvi,Mand,Jhanvi Mand,Female,05-11-1958,67,Delhi,Karnataka,Teacher,443616,Current,28-09-2025,0,178692.27,676,Active
338,Zain,Goel,Zain Goel,Others,11-05-2000,25,Pune,West Bengal,Doctor,727409,Savings,04-11-2017,7,119376.17,576,Defaulted
339,Saira,Bal,Saira Bal,Others,16-01-2000,25,Pune,Jharkhand,Other,756976,Current,17-12-2022,2,77276.71,802,No Loan
340,Sumer,Ben,Sumer Ben,Others,16-08-1995,30,Ahmedabad,Odisha,Retired,435871,Current,29-01-2021,4,244417.09,649,Closed
341,Indrans,Saha,Indrans Saha,Male,17-04-1989,36,Ahmedabad,Meghalaya,Engineer,445037,Salary,20-05-2019,6,94096.95,649,Closed
342,Stuvan,Uppal,Stuvan Uppal,Male,09-01-1970,55,Hyderabad,Nagaland,Engineer,877364,Salary,09-08-2017,8,87513.42,436,Defaulted
343,Tarini,Dewan,Tarini Dewan,Others,11-10-1979,46,Kolkata,Odisha,Other,187796,Fixed Deposit,19-09-2017,8,41036.64,542,Defaulted
344,Jhanvi,Sinha,Jhanvi Sinha,Male,26-02-1970,55,Hyderabad,Uttarakhand,Teacher,361999,Salary,24-01-2023,2,10103,528,Active
345,Anay,Ramanathan,Anay Ramanathan,Others,27-01-1997,28,Pune,Sikkim,Teacher,262506,Savings,27-03-2025,0,491206.93,522,Defaulted
346,Aniruddh,Chana,Aniruddh Chana,Female,15-12-2001,23,Kolkata,Himachal Pradesh,Retired,768376,Fixed Deposit,24-04-2020,5,448408.52,767,No Loan
347,Shayak,Gill,Shayak Gill,Female,01-08-2002,23,Bangalore,Andhra Pradesh,Business,339544,Fixed Deposit,07-01-2021,4,484765.75,303,Defaulted
348,Jivika,Saha,Jivika Saha,Others,09-02-1967,58,Chennai,Madhya Pradesh,Other,450002,Savings,15-03-2018,7,3644.7,417,No Loan
349,Seher,Ravel,Seher Ravel,Male,02-07-1959,66,Kolkata,Andhra Pradesh,Student,768002,Current,06-03-2018,7,129693.51,803,Defaulted
